job_title,job_id,city,state,salary,posted_date,job_url,company,education_needed,is_remote,last_scanned_at,description
Registered Nurse (RN) - Float Pool - PRN,req40590,Leonardtown,MD,$32 - $47.79,NA,https://careers.medstarhealth.org/global/en/job/req40590/Registered-Nurse-RN-Float-Pool-PRN,medstar,NA,False,2025-08-19 15:19:13,"The job is a Registered Nurse (RN) position in the Float Pool, on a Part-Time basis. Shifts can be Day/Night with rotating weekends and the location is in Leonardtown, MD, at the St. Mary's Hospital. MedStar Health offers a comprehensive healthcare package for its employees. Possibility for personal and professional development. MedStar Health is an Equal Opportunity (EO) Employer."
Interventional Cardiology NP/PA - MedStar Union Memorial Hospital,MMG2349,Baltimore,MD,"$115,000",NA,https://careers.medstarhealth.org/global/en/job/MMG2349/Interventional-Cardiology-NP-PA-MedStar-Union-Memorial-Hospital,medstar,NA,False,2025-08-19 15:19:23,"This job is related to Interventional Cardiology at MedStar Union Memorial Hospital. The position is full-time with day shift. The position is in-person. MedStar Health offers a comprehensive healthcare package (including medical, dental and vision subject to eligibility requirements) and other benefits."
Medical Assistant Float,req41034,Bethesda,MD,$19.17 - $33.08,NA,https://careers.medstarhealth.org/global/en/job/req41034/Medical-Assistant-Float,medstar,NA,False,2025-08-19 15:19:34,"The role is based in Bethesda, MD and is a full-time position requiring in-person work. MedStar Health offers a comprehensive healthcare package, including medical, dental, and vision, subject to eligibility requirements. The company is committed to equity, inclusion and diversity, and offers numerous opportunities for professional growth and development within the Baltimore-Washington, D.C. region. MedStar Health is also dedicated to providing the highest quality care for people in Maryland and the D.C. region, while advancing the practice of medicine through education, innovation, and research."
Radiology Technologist (Urgent Care),req39797,Silver Spring,"MD, USA","$10,000 ",NA,https://careers.medstarhealth.org/global/en/job/req39797/Radiology-Technologist-Urgent-Care,medstar,NA,False,2025-08-19 15:19:44,"MedStar Urgent Care is looking for a full-time Radiology Technologist. The role involves working in a day shift with rotating weekends. MedStar Health offers a comprehensive healthcare package including medical, dental and vision. The salary offered is based on a number of factors. MedStar Health is the medical education and clinical partner of Georgetown University."
Pediatric Hospitalist - MedStar Southern Maryland Hospital Center,MMG1807,Clinton,MD,"$170,044 - $222,594",NA,https://careers.medstarhealth.org/global/en/job/MMG1807/Pediatric-Hospitalist-MedStar-Southern-Maryland-Hospital-Center,medstar,NA,False,2025-08-19 15:19:55,"MedStar Medical Group is seeking a full-time Pediatric Hospitalist for their team in Clinton, MD. MedStar Health offers a comprehensive healthcare package (including medical, dental and vision subject to eligibility requirements) and other benefits. MedStar Health is dedicated to providing the highest quality care for people in Maryland and the Washington, D.C. region, while advancing the practice of medicine through education, innovation, and research."
Physical Therapist PT - Outpatient TBI / CVA,req40211,Washington,DC,"$72,758 - $130,041",NA,https://careers.medstarhealth.org/global/en/job/req40211/Physical-Therapist-PT-Outpatient-TBI-CVA,medstar,NA,False,2025-08-19 15:20:11,"Are you currently a MedStar Health associate? The req number can be found in the blue bar under the job title next to the flag icon. This role is based at National Rehabilitation Network in Washington DC. In addition to your salary, MedStar Health offers a comprehensive healthcare package. The salary offered for this specific position is based on a number of legitimate, non-discriminatory factors set by MedStar Health."
MedStar Mobile Health Center NP for PRN coverage,MMG2269,Baltimore,MD,$55.00 - $69.00 per hour,NA,https://careers.medstarhealth.org/global/en/job/MMG2269/MedStar-Mobile-Health-Center-NP-for-PRN-coverage-Baltimore-MD-Region,medstar,NA,False,2025-08-19 15:20:20,"MedStar Health is looking for a Nurse Practitioner for PRN coverage in the Baltimore, MD Region. The role is in-person and per diem. As part of MedStar Health, the largest healthcare provider in the Baltimore-Washington, D.C. region, you'll have the opportunity to serve people in Maryland and the Washington, D.C. region while advancing the practice of medicine through education, innovation, and research."
Pediatric Pulmonologist - MedStar Georgetown University Hospital,MMG1005,Washington,DC,"$182,904 - $244,324",NA,https://careers.medstarhealth.org/global/en/job/MMG1005/Pediatric-Pulmonologist-MedStar-Georgetown-University-Hospital,medstar,NA,False,2025-08-19 15:20:31,"MedStar Health is seeking a Pediatric Pulmonologist for a full-time opportunity at MedStar Georgetown University Hospital, based in Washington, DC. In addition to salary, MedStar Health offers a comprehensive healthcare package and other benefits. The role involves not only teaching the next generation of doctors, but also the continuing education, professional development, and personal fulfillment of our whole team. Our team of 32,000 includes physicians, nurses, and many other clinical and non-clinical associates working in a variety of settings across our health system."
Radiology Technologist (Urgent Care) Float,req38070,Baltimore,MD,"$10,000 ",NA,https://careers.medstarhealth.org/global/en/job/req38070/Radiology-Technologist-Urgent-Care-Float,medstar,NA,False,2025-08-19 15:20:40,"The job is a Full-Time Day/Evening Shift with rotating weekends position at MedStar Urgent Care. The role is for a Radiology Technologist, and the job location is in Baltimore, MD. MedStar Health offers a comprehensive healthcare package (including medical, dental and vision subject to eligibility requirements) and other benefits."
Physical Therapist PT - Acute / Inpatient Rehab PRN,req39098,Baltimore,MD,"$72,758 - $130,041",NA,https://careers.medstarhealth.org/global/en/job/req39098/Physical-Therapist-PT-Acute-Inpatient-Rehab-PRN,medstar,NA,False,2025-08-19 15:20:50,"MedStar Health is seeking a Part-Time Physical Therapist for Acute/Inpatient Rehab PRN role based in Baltimore, MD. The candidate will be responsible for providing comprehensive healthcare including medical, dental and vision. The candidate for this position should be committed to a strong emphasis on teamwork, be part of a diverse and inclusive workplace, and willing to contribute to equitable care delivery and improved community health outcomes. The position may involve rotation during the weekends."
Radiation Therapist - PRN,req23659,Washington,DC,$34.98 -,NA,https://careers.medstarhealth.org/global/en/job/req23659/Radiation-Therapist-PRN,medstar,NA,False,2025-08-19 15:21:00,"A part-time role under RadAmerica II LLC. Based in Washington, DC, the position is part of MedStar Health's portfolio. In addition to a salary, a comprehensive healthcare package is offered. MedStar Health assures equal opportunity for all applicants and hires its employees on an at-will basis."
"Physical Therapy Assistant Home Care, Waldorf",req35502,Greenbelt,MD,$25.35 - $44.55,NA,https://careers.medstarhealth.org/global/en/job/req35502/Physical-Therapy-Assistant-Home-Care-Waldorf,medstar,NA,False,2025-08-19 15:21:11,"This role is for a Physical Therapy Assistant for home care in the Waldorf location at MedStar Health. The organization offers a comprehensive healthcare package along with other benefits. As part of the MedStar Health team, the role will focus on providing the highest quality care for patients in Maryland and the Washington, D.C. region. They encourage an inclusive and positive environment where associates feel valued, connected, and empowered."
Electrophysiology Cardiovascular Technologist,req37823,Washington,DC,"$3,000 ",NA,https://careers.medstarhealth.org/global/en/job/req37823/Electrophysiology-Cardiovascular-Technologist,medstar,NA,False,2025-08-19 15:21:20,"MedStar Health is looking for an Electrophysiology Cardiovascular Technologist. The position is based in Washington, DC. MedStar Health offers a comprehensive healthcare package and other benefits. MedStar Health is dedicated to providing the highest quality care, advancing the practice of medicine through education, innovation, and research. MedStar Health is an Equal Opportunity (EO) Employer and assures equal opportunity for all applicants and employees."
Electrophysiology Cardiovascular Tech,req37669,Washington,DC,$37.659 - $64.912,NA,https://careers.medstarhealth.org/global/en/job/req37669/Electrophysiology-Cardiovascular-Tech,medstar,NA,False,2025-08-19 15:21:26,NA
Ultrasound Technologist - PRN,req32434,Olney,MD,$34.98 - $62.52,NA,https://careers.medstarhealth.org/global/en/job/req32434/Ultrasound-Technologist-PRN,medstar,NA,False,2025-08-19 15:21:37,"MedStar Health is looking for an Ultrasound Technologist - PRN based in Olney, MD. This is a part-time role encompassing day, evening, and night shifts with a rotating weekend schedule. Our team emphasizes strong teamwork, and we are deeply committed to equity, inclusion, and diversity. We offer a competitive total rewards package, and extensive career opportunities. MedStar Health is the largest healthcare provider in the Baltimore-Washington, D.C. region."
